Type VI secretion-related protein VasL	Membrane Transport	Protein secretion system, Type VI	T6SS BR
Uncharacterized protein ImpB	Membrane Transport	Protein secretion system, Type VI	T6SS BR
Uncharacterized protein similar to VCA0109	Membrane Transport	Protein secretion system, Type VI	T6SS BR
Protein ImpG/VasA	Membrane Transport	Protein secretion system, Type VI	T6SS BR
Uncharacterized protein ImpH/VasB	Membrane Transport	Protein secretion system, Type VI	T6SS BR
Uncharacterized protein ImpI/VasC	Membrane Transport	Protein secretion system, Type VI	T6SS BR
Type VI secretion lipoprotein/VasD	Membrane Transport	Protein secretion system, Type VI	T6SS BR
Uncharacterized protein ImpJ/VasE	Membrane Transport	Protein secretion system, Type VI	T6SS BR
Outer membrane protein ImpK/VasF, OmpA/MotB domain	Membrane Transport	Protein secretion system, Type VI	T6SS BR
ClpB protein	Membrane Transport	Protein secretion system, Type VI	T6SS BR
Sigma-54 dependent transcriptional regulator	Membrane Transport	Protein secretion system, Type VI	T6SS BR
Type VI secretion protein VasI	Membrane Transport	Protein secretion system, Type VI	T6SS BR
Uncharacterized protein ImpA	Membrane Transport	Protein secretion system, Type VI	T6SS BR
Uncharacterized protein ImpC	Membrane Transport	Protein secretion system, Type VI	T6SS BR
IcmF-related protein	Membrane Transport	Protein secretion system, Type VI	T6SS BR
Phage-encoded high light-inducible protein, HliP	Phages, Prophages, Transposable elements	Phage family-specific subsystems	T7-like cyanophage core proteins
Transaldolase (EC 2.2.1.2)	Phages, Prophages, Transposable elements	Phage family-specific subsystems	T7-like cyanophage core proteins
photosystem II protein D1 (PsbA)	Phages, Prophages, Transposable elements	Phage family-specific subsystems	T7-like cyanophage core proteins
T7-like cyanophage core protein, T7 GC53	Phages, Prophages, Transposable elements	Phage family-specific subsystems	T7-like cyanophage core proteins
T7-like cyanophage core protein, T7 GC51	Phages, Prophages, Transposable elements	Phage family-specific subsystems	T7-like cyanophage core proteins
T7-like cyanophage core protein, T7 GC54	Phages, Prophages, Transposable elements	Phage family-specific subsystems	T7-like cyanophage core proteins
T7-like cyanophage core protein, T7 GC55	Phages, Prophages, Transposable elements	Phage family-specific subsystems	T7-like cyanophage core proteins
Ribonucleotide reductase of class II (coenzyme B12-dependent) (EC 1.17.4.1)	Phages, Prophages, Transposable elements	Phage family-specific subsystems	T7-like cyanophage core proteins
Phage holin, class II	Phages, Prophages, Transposable elements	Phage family-specific subsystems	T7-like non-cyanophage core proteins
Phage lysin, N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	Phages, Prophages, Transposable elements	Phage family-specific subsystems	T7-like non-cyanophage core proteins
Host protein H-NS-interacting protein, T7-like gp5.5-5.7	Phages, Prophages, Transposable elements	Phage family-specific subsystems	T7-like non-cyanophage core proteins
Host RNA polymerase inhibitor, T7-like gp2	Phages, Prophages, Transposable elements	Phage family-specific subsystems	T7-like non-cyanophage core proteins
DNA packaging protein A, T7-like gp18	Phages, Prophages, Transposable elements	Phage family-specific subsystems	T7-like non-cyanophage core proteins
T7-like phage endonuclease (EC 3.1.21.2)	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	T7-like phage core proteins
T7-like phage exonuclease (EC 3.1.11.3)	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	T7-like phage core proteins
T7-like phage primase/helicase protein	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	T7-like phage core proteins
T7-like phage DNA-directed RNA polymerase (EC 2.7.7.6)	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	T7-like phage core proteins
T7-like phage tail fiber protein	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	T7-like phage core proteins
T7-like phage DNA maturase B	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	T7-like phage core proteins
T7-like phage head-to-tail joining protein	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	T7-like phage core proteins
T7-like phage scaffolding protein	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	T7-like phage core proteins
T7-like phage major/minor capsid protein	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	T7-like phage core proteins
T7-like phage tail tubular protein A	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	T7-like phage core proteins
T7-like phage tail tubular protein B	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	T7-like phage core proteins
T7-like phage internal protein A	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	T7-like phage core proteins
T7-like phage DNA Polymerase (EC 2.7.7.7)	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	T7-like phage core proteins
T7-like phage ssDNA-binding protein	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	T7-like phage core proteins
2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
2-oxoglutarate oxidoreductase, alpha subunit (EC 1.2.7.3)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
2-oxoglutarate oxidoreductase, beta subunit (EC 1.2.7.3)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
2-oxoglutarate oxidoreductase, delta subunit, putative (EC 1.2.7.3)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
2-oxoglutarate oxidoreductase, gamma subunit (EC 1.2.7.3)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
ATP-citrate (pro-S-) -lyase (EC 2.3.3.8)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Aconitate hydratase (EC 4.2.1.3)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Aconitate hydratase 2 (EC 4.2.1.3)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Aconitate hydratase X, predicted	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Aconitate hydratase large subunit (EC 4.2.1.3)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Aconitate hydratase small subunit (EC 4.2.1.3)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Archaeal succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Archaeal succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Citrate lyase alpha chain (EC 4.1.3.6)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Citrate lyase beta chain (EC 4.1.3.6)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Citrate lyase gamma chain, acyl carrier protein (EC 4.1.3.6)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
ATP-citrate (pro-S-)-lyase, subunit 2 (EC 2.3.3.8)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Citrate synthase (si) (EC 2.3.3.1)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Dihydrolipoamide dehydrogenase of 2-oxoglutarate dehydrogenase (EC 1.8.1.4)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Fumarate hydratase class I (EC 4.2.1.2)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Fumarate hydratase class I, aerobic (EC 4.2.1.2)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Fumarate hydratase class I, anaerobic (EC 4.2.1.2)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Fumarate hydratase class II (EC 4.2.1.2)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Isocitrate dehydrogenase [NAD] (EC 1.1.1.41)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Malate dehydrogenase (EC 1.1.1.37)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Malate:quinone oxidoreductase (EC 1.1.5.4)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Putative Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Putative malate dehydrogenase (EC 1.1.1.37), similar to archaeal MJ1425	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Succinate dehydrogenase flavoprotein subunit (EC 1.3.99.1)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Succinate dehydrogenase iron-sulfur protein (EC 1.3.99.1)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Transcriptional regulator of succinyl CoA synthetase operon	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
[Citrate [pro-3S]-lyase] ligase (EC 6.2.1.22)	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
hypothetical protein that often co-occurs with aconitase	Carbohydrates	Central carbohydrate metabolism	TCA Cycle
Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Citrate synthase (si) (EC 2.3.3.1)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Aconitate hydratase (EC 4.2.1.3)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Isocitrate dehydrogenase [NAD] (EC 1.1.1.41)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Dihydrolipoamide dehydrogenase of 2-oxoglutarate dehydrogenase (EC 1.8.1.4)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Succinate dehydrogenase (ubiquinone) flavoprotein subunit SDH1/SDHA (EC 1.3.5.1)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Succinate dehydrogenase (ubiquinone) iron-sulfur subunit SDH2/SDHB (EC 1.3.5.1)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Succinate dehydrogenase (ubiquinone) cytochrome b560 subunit SDH3/SDHC	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Succinate dehydrogenase (ubiquinone) membrane anchor subunit SDH4/SDHD	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Succinate dehydrogenase (ubiquinone) plant-specific subunit SDH5	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Succinate dehydrogenase (ubiquinone) plant-specific subunit SDH6	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Succinate dehydrogenase (ubiquinone) plant-specific subunit SDH7	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Succinate dehydrogenase (ubiquinone) plant-specific subunit SDH8	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Fumarate hydratase class II (EC 4.2.1.2)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Malate dehydrogenase (EC 1.1.1.37)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
NAD-dependent malic enzyme (EC 1.1.1.38)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Isocitrate lyase (EC 4.1.3.1), group II (plants and fungi)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
Malate synthase (EC 2.3.3.9)	Carbohydrates	Central carbohydrate metabolism	TCA cycle in plants
RidA/YER057c/UK114 superfamily protein			TN RidA: all subgroups, 981 genomes
RidA/YER057c/UK114 superfamily, group 1			TN RidA: all subgroups, 981 genomes
RidA/YER057c/UK114 superfamily, group 2, YoaB-like protein			TN RidA: all subgroups, 981 genomes
RidA/YER057c/UK114 superfamily, group 3			TN RidA: all subgroups, 981 genomes
RidA/YER057c/UK114 superfamily, group 4			TN RidA: all subgroups, 981 genomes
RidA/YER057c/UK114 superfamily, group 5			TN RidA: all subgroups, 981 genomes
RidA/YER057c/UK114 superfamily, group 6			TN RidA: all subgroups, 981 genomes
RidA/YER057c/UK114 superfamily, group 7, YjgH-like protein			TN RidA: all subgroups, 981 genomes
RidA/YER057c/UK114 superfamily, 2 tandem domains			TN RidA: all subgroups, 981 genomes
RidA/YER057c/UK114 superfamily, 3 tandem domains			TN RidA: all subgroups, 981 genomes
RidA/YER057c/UK114 superfamily, 4 tandem domains			TN RidA: all subgroups, 981 genomes
RidA fragment or small ORF			TN RidA: all subgroups, 981 genomes
Probable L-amino-acid oxidase (EC 1.4.3.2)			TN RidA: all subgroups, 981 genomes
FAD oxidoreductase			TN RidA: all subgroups, 981 genomes
monooxygenase, putative			TN RidA: all subgroups, 981 genomes
Pyruvate dehydrogenase E1 component (EC 1.2.4.1)			TN RidA: all subgroups, 981 genomes
Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4)			TN RidA: all subgroups, 981 genomes
2-oxoglutarate oxidoreductase, beta subunit (EC 1.2.7.3)			TN RidA: all subgroups, 981 genomes
RidA/YER057c/UK114 superfamily protein	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
RidA/YER057c/UK114 superfamily, group 1	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
RidA/YER057c/UK114 superfamily, group 2, YoaB-like protein	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
RidA/YER057c/UK114 superfamily, group 3	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
RidA/YER057c/UK114 superfamily, group 4	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
RidA/YER057c/UK114 superfamily, group 5	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
RidA/YER057c/UK114 superfamily, group 6	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
RidA/YER057c/UK114 superfamily, group 7, YjgH-like protein	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
RidA/YER057c/UK114 superfamily, 2 tandem domains	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
RidA/YER057c/UK114 superfamily, 3 tandem domains	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
RidA/YER057c/UK114 superfamily, 4 tandem domains	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
RidA fragment or small ORF	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Threonine dehydratase (EC 4.3.1.19)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Threonine dehydratase biosynthetic (EC 4.3.1.19)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
D-serine ammonia-lyase (EC 4.3.1.18)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Threonine dehydratase, catabolic (EC 4.3.1.19)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
L-serine dehydratase, (PLP)-dependent (EC 4.3.1.17)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Diaminopropionate ammonia-lyase	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Diaminopropionate ammonia-lyase (EC 4.3.1.15)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
threonine dehydratase	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Threonine/serine dehydratases	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Cysteine desulfurase (EC 2.8.1.7)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Cysteine desulfurase (EC 2.8.1.7), IscS subfamily	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Cysteine desulfurase CsdA-CsdE (EC 2.8.1.7), main protein CsdA	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Cysteine desulfurase (EC 2.8.1.7), NifS subfamily	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Tryptophanase (EC 4.1.99.1)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Aspartate aminotransferase (EC 2.6.1.1)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Cystathionine beta-lyase (EC 4.4.1.8)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Cystathionine gamma-synthase (EC 2.5.1.48)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Cysteine synthase (EC 2.5.1.47)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Cystathionine gamma-lyase (EC 4.4.1.1)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
D-cysteine desulfhydrase (EC 4.4.1.15)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
O-acetylhomoserine sulfhydrylase (EC 2.5.1.49)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Tryptophanase (EC 4.1.99.1) in a prenylated indole derivative biosynthesis cluster	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Tyrosine phenol-lyase (EC 4.1.99.2)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
Alanine racemase (EC 5.1.1.1)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes PLP
RidA/YER057c/UK114 superfamily protein	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
RidA/YER057c/UK114 superfamily, group 1	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
RidA/YER057c/UK114 superfamily, group 2, YoaB-like protein	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
RidA/YER057c/UK114 superfamily, group 3	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
RidA/YER057c/UK114 superfamily, group 4	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
RidA/YER057c/UK114 superfamily, group 5	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
RidA/YER057c/UK114 superfamily, group 6	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
RidA/YER057c/UK114 superfamily, group 7, YjgH-like protein	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
RidA/YER057c/UK114 superfamily, 2 tandem domains	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
RidA/YER057c/UK114 superfamily, 3 tandem domains	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
RidA/YER057c/UK114 superfamily, 4 tandem domains	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
RidA fragment or small ORF	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Carbamate kinase (EC 2.7.2.2)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Ornithine carbamoyltransferase (EC 2.1.3.3)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Aspartate carbamoyltransferase (EC 2.1.3.2)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
N-acetylglutamate synthase (EC 2.3.1.1)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Acetylglutamate kinase (EC 2.7.2.8)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Acetylornithine aminotransferase (EC 2.6.1.11) @ N-succinyl-L,L-diaminopimelate aminotransferase (EC 2.6.1.17)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Acetylornithine deacetylase (EC 3.5.1.16)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Argininosuccinate synthase (EC 6.3.4.5)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Argininosuccinate lyase (EC 4.3.2.1)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Glutamate N-acetyltransferase (EC 2.3.1.35)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Arginase (EC 3.5.3.1)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
N-acetylornithine carbamoyltransferase (EC 2.1.3.9)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Arginine deiminase (EC 3.5.3.6)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Glycine amidinotransferase (EC 2.1.4.1)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Ornithine cyclodeaminase (EC 4.3.1.12)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Arginine/ornithine antiporter ArcD	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Dihydroorotase (EC 3.5.2.3)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Dihydroorotate dehydrogenase, catalytic subunit (EC 1.3.3.1)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Orotate phosphoribosyltransferase (EC 2.4.2.10)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Uracil phosphoribosyltransferase (EC 2.4.2.9) / Pyrimidine operon regulatory protein PyrR	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Putrescine carbamoyltransferase (EC 2.1.3.6)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Carbamate kinase-like protein YqeA	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
Acetylornithine aminotransferase (EC 2.6.1.11)	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
l-arginine:glycine amidinotransferase	Metabolite damage and its repair or mitigation		TN RidA: all subgroups, 981 genomes carbamoyl-P
PTS system, tagatose-specific phosphocarrier protein	Carbohydrates	Monosaccharides	Tagatose utilization
PTS system, tagatose-specific IIA component	Carbohydrates	Monosaccharides	Tagatose utilization
PTS system, tagatose-specific IIB component (EC 2.7.1.69)	Carbohydrates	Monosaccharides	Tagatose utilization
PTS system, tagatose-specific IIC component	Carbohydrates	Monosaccharides	Tagatose utilization
Tagatose-1-phosphate kinase TagK	Carbohydrates	Monosaccharides	Tagatose utilization
Tagatose 1,6-bisphosphate aldolase (EC 4.1.2.40)	Carbohydrates	Monosaccharides	Tagatose utilization
Dihydroflavonol-4-reductase (EC 1.1.1.219)	Secondary Metabolism	Biosynthesis of phenylpropanoids	Tannin biosynthesis
Anthocyanidin reductase	Secondary Metabolism	Biosynthesis of phenylpropanoids	Tannin biosynthesis
Leucoanthocyanidin dioxygenase (EC 1.14.11.19)	Secondary Metabolism	Biosynthesis of phenylpropanoids	Tannin biosynthesis
Alpha-ketoglutarate-dependent taurine dioxygenase (EC 1.14.11.17)	Sulfur Metabolism	Organic sulfur assimilation	Taurine Utilization
Taurine transport ATP-binding protein TauB	Sulfur Metabolism	Organic sulfur assimilation	Taurine Utilization
Taurine transport system permease protein TauC	Sulfur Metabolism	Organic sulfur assimilation	Taurine Utilization
Taurine transporter substrate-binding protein	Sulfur Metabolism	Organic sulfur assimilation	Taurine Utilization
Taurine-binding periplasmic protein TauA	Sulfur Metabolism	Organic sulfur assimilation	Taurine Utilization
2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic and lipoteichoic acids biosynthesis
CDP-glycerol: N-acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenyl glycerophosphotransferase	Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic and lipoteichoic acids biosynthesis
CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase (EC 2.7.8.12)	Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic and lipoteichoic acids biosynthesis
CDP-ribitol:poly(ribitol phosphate) ribitol phosphotransferase	Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic and lipoteichoic acids biosynthesis
COG1887: Putative glycosyl/glycerophosphate transferases involved in teichoic acid biosynthesis TagF/TagB/EpsJ/RodC	Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic and lipoteichoic acids biosynthesis
D-alanine--poly(phosphoribitol) ligase subunit 1 (EC 6.1.1.13)	Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic and lipoteichoic acids biosynthesis
D-alanine--poly(phosphoribitol) ligase subunit 2 (EC 6.1.1.13)	Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic and lipoteichoic acids biosynthesis
D-alanyl transfer protein DltB	Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic and lipoteichoic acids biosynthesis
DltD protein	Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic and lipoteichoic acids biosynthesis
